espn_id,name,year,source,league,same_as
2383,Merchant Marine Mariners,2007,espn,ncaafb,
2383,Merchant Marine Mariners,2008,espn,ncaafb,
2383,Merchant Marine Mariners,2009,espn,ncaafb,
2383,Merchant Marine Mariners,2010,espn,ncaafb,
2383,Merchant Marine Mariners,2011,espn,ncaafb,
2383,Merchant Marine Mariners,2012,espn,ncaafb,
2383,Merchant Marine Mariners,2013,espn,ncaafb,
2383,Merchant Marine Mariners,2014,espn,ncaafb,
2383,Merchant Marine Mariners,2015,espn,ncaafb,
2383,Merchant Marine Mariners,2016,espn,ncaafb,
2383,Merchant Marine Mariners,2017,espn,ncaafb,
2383,Merchant Marine Mariners,2018,espn,ncaafb,
2383,Merchant Marine Mariners,2019,espn,ncaafb,
2383,Merchant Marine Mariners,2020,espn,ncaafb,
2383,Merchant Marine Mariners,2021,espn,ncaafb,
2383,Merchant Marine Mariners,2022,espn,ncaafb,
2383,Merchant Marine Mariners,2023,espn,ncaafb,
2383,Merchant Marine Mariners,2024,espn,ncaafb,
2383,Merchant Marine Mariners,2025,espn,ncaafb,
2385,Mercyhurst Lakers,2004,espn,ncaafb,
2385,Mercyhurst Lakers,2007,espn,ncaafb,
2385,Mercyhurst Lakers,2008,espn,ncaafb,
2385,Mercyhurst Lakers,2009,espn,ncaafb,
2385,Mercyhurst Lakers,2010,espn,ncaafb,
2385,Mercyhurst Lakers,2011,espn,ncaafb,
2385,Mercyhurst Lakers,2012,espn,ncaafb,
2385,Mercyhurst Lakers,2013,espn,ncaafb,
2385,Mercyhurst Lakers,2014,espn,ncaafb,
2385,Mercyhurst Lakers,2015,espn,ncaafb,
2385,Mercyhurst Lakers,2016,espn,ncaafb,
2385,Mercyhurst Lakers,2017,espn,ncaafb,
2385,Mercyhurst Lakers,2018,espn,ncaafb,
2385,Mercyhurst Lakers,2019,espn,ncaafb,
2385,Mercyhurst Lakers,2020,espn,ncaafb,
2385,Mercyhurst Lakers,2021,espn,ncaafb,
2385,Mercyhurst Lakers,2022,espn,ncaafb,
2385,Mercyhurst Lakers,2023,espn,ncaafb,
2385,Mercyhurst Lakers,2024,espn,ncaafb,
2385,Mercyhurst Lakers,2025,espn,ncaafb,
2390,Miami Hurricanes,2001,espn,ncaafb,
2390,Miami Hurricanes,2002,espn,ncaafb,
2390,Miami Hurricanes,2003,espn,ncaafb,
2390,Miami Hurricanes,2004,espn,ncaafb,
2390,Miami Hurricanes,2005,espn,ncaafb,
2390,Miami Hurricanes,2006,espn,ncaafb,
2390,Miami Hurricanes,2007,espn,ncaafb,
2390,Miami Hurricanes,2008,espn,ncaafb,
2390,Miami Hurricanes,2009,espn,ncaafb,
2390,Miami Hurricanes,2010,espn,ncaafb,
2390,Miami Hurricanes,2011,espn,ncaafb,
2390,Miami Hurricanes,2012,espn,ncaafb,
2390,Miami Hurricanes,2013,espn,ncaafb,
2390,Miami Hurricanes,2014,espn,ncaafb,
2390,Miami Hurricanes,2015,espn,ncaafb,
2390,Miami Hurricanes,2016,espn,ncaafb,
2390,Miami Hurricanes,2017,espn,ncaafb,
2390,Miami Hurricanes,2018,espn,ncaafb,
2390,Miami Hurricanes,2019,espn,ncaafb,
2390,Miami Hurricanes,2020,espn,ncaafb,
2390,Miami Hurricanes,2021,espn,ncaafb,
2390,Miami Hurricanes,2022,espn,ncaafb,
2390,Miami Hurricanes,2023,espn,ncaafb,
2390,Miami Hurricanes,2024,espn,ncaafb,
2390,Miami Hurricanes,2025,espn,ncaafb,
2392,Michigan Tech Huskies,2007,espn,ncaafb,
2392,Michigan Tech Huskies,2008,espn,ncaafb,
2392,Michigan Tech Huskies,2009,espn,ncaafb,
2392,Michigan Tech Huskies,2010,espn,ncaafb,
2392,Michigan Tech Huskies,2011,espn,ncaafb,
2392,Michigan Tech Huskies,2012,espn,ncaafb,
2392,Michigan Tech Huskies,2013,espn,ncaafb,
2392,Michigan Tech Huskies,2014,espn,ncaafb,
2392,Michigan Tech Huskies,2015,espn,ncaafb,
2392,Michigan Tech Huskies,2016,espn,ncaafb,
2392,Michigan Tech Huskies,2017,espn,ncaafb,
2392,Michigan Tech Huskies,2018,espn,ncaafb,
2392,Michigan Tech Huskies,2019,espn,ncaafb,
2392,Michigan Tech Huskies,2021,espn,ncaafb,
2392,Michigan Tech Huskies,2022,espn,ncaafb,
2392,Michigan Tech Huskies,2023,espn,ncaafb,
2392,Michigan Tech Huskies,2024,espn,ncaafb,
2392,Michigan Tech Huskies,2025,espn,ncaafb,
2393,Middle Tennessee Blue Raiders,2001,espn,ncaafb,
2393,Middle Tennessee Blue Raiders,2002,espn,ncaafb,
2393,Middle Tennessee Blue Raiders,2003,espn,ncaafb,
2393,Middle Tennessee Blue Raiders,2004,espn,ncaafb,
2393,Middle Tennessee Blue Raiders,2005,espn,ncaafb,
2393,Middle Tennessee Blue Raiders,2006,espn,ncaafb,
2393,Middle Tennessee Blue Raiders,2007,espn,ncaafb,
2393,Middle Tennessee Blue Raiders,2008,espn,ncaafb,
2393,Middle Tennessee Blue Raiders,2009,espn,ncaafb,
2393,Middle Tennessee Blue Raiders,2010,espn,ncaafb,
2393,Middle Tennessee Blue Raiders,2011,espn,ncaafb,
2393,Middle Tennessee Blue Raiders,2012,espn,ncaafb,
2393,Middle Tennessee Blue Raiders,2013,espn,ncaafb,
2393,Middle Tennessee Blue Raiders,2014,espn,ncaafb,
2393,Middle Tennessee Blue Raiders,2015,espn,ncaafb,
2393,Middle Tennessee Blue Raiders,2016,espn,ncaafb,
2393,Middle Tennessee Blue Raiders,2017,espn,ncaafb,
2393,Middle Tennessee Blue Raiders,2018,espn,ncaafb,
2393,Middle Tennessee Blue Raiders,2019,espn,ncaafb,
2393,Middle Tennessee Blue Raiders,2020,espn,ncaafb,
2393,Middle Tennessee Blue Raiders,2021,espn,ncaafb,
2393,Middle Tennessee Blue Raiders,2022,espn,ncaafb,
2393,Middle Tennessee Blue Raiders,2023,espn,ncaafb,
2393,Middle Tennessee Blue Raiders,2024,espn,ncaafb,
2393,Middle Tennessee Blue Raiders,2025,espn,ncaafb,
2394,Middlebury Panthers,2007,espn,ncaafb,
2394,Middlebury Panthers,2008,espn,ncaafb,
2394,Middlebury Panthers,2009,espn,ncaafb,
2394,Middlebury Panthers,2010,espn,ncaafb,
2394,Middlebury Panthers,2011,espn,ncaafb,
2394,Middlebury Panthers,2012,espn,ncaafb,
2394,Middlebury Panthers,2013,espn,ncaafb,
2394,Middlebury Panthers,2014,espn,ncaafb,
2394,Middlebury Panthers,2015,espn,ncaafb,
2394,Middlebury Panthers,2016,espn,ncaafb,
2394,Middlebury Panthers,2017,espn,ncaafb,
2394,Middlebury Panthers,2018,espn,ncaafb,
2394,Middlebury Panthers,2019,espn,ncaafb,
2394,Middlebury Panthers,2021,espn,ncaafb,
2394,Middlebury Panthers,2022,espn,ncaafb,
2394,Middlebury Panthers,2023,espn,ncaafb,
2394,Middlebury Panthers,2024,espn,ncaafb,
2394,Middlebury Panthers,2025,espn,ncaafb,
2395,Midwestern State Mustangs,2001,espn,ncaafb,
2395,Midwestern State Mustangs,2002,espn,ncaafb,
2395,Midwestern State Mustangs,2003,espn,ncaafb,
2395,Midwestern State Mustangs,2006,espn,ncaafb,
2395,Midwestern State Mustangs,2007,espn,ncaafb,
2395,Midwestern State Mustangs,2008,espn,ncaafb,
2395,Midwestern State Mustangs,2009,espn,ncaafb,
2395,Midwestern State Mustangs,2010,espn,ncaafb,
2395,Midwestern State Mustangs,2011,espn,ncaafb,
2395,Midwestern State Mustangs,2012,espn,ncaafb,
2395,Midwestern State Mustangs,2013,espn,ncaafb,
2395,Midwestern State Mustangs,2014,espn,ncaafb,
2395,Midwestern State Mustangs,2015,espn,ncaafb,
2395,Midwestern State Mustangs,2016,espn,ncaafb,
2395,Midwestern State Mustangs,2017,espn,ncaafb,
2395,Midwestern State Mustangs,2018,espn,ncaafb,
2395,Midwestern State Mustangs,2019,espn,ncaafb,
2395,Midwestern State Mustangs,2021,espn,ncaafb,
2395,Midwestern State Mustangs,2022,espn,ncaafb,
2395,Midwestern State Mustangs,2023,espn,ncaafb,
2395,Midwestern State Mustangs,2024,espn,ncaafb,
2395,Midwestern State Mustangs,2025,espn,ncaafb,
2396,Miles Golden Bears,2001,espn,ncaafb,
2396,Miles Golden Bears,2002,espn,ncaafb,
2396,Miles Golden Bears,2006,espn,ncaafb,
2396,Miles Golden Bears,2007,espn,ncaafb,
2396,Miles Golden Bears,2008,espn,ncaafb,
2396,Miles Golden Bears,2009,espn,ncaafb,
2396,Miles Golden Bears,2010,espn,ncaafb,
2396,Miles Golden Bears,2011,espn,ncaafb,
2396,Miles Golden Bears,2012,espn,ncaafb,
2396,Miles Golden Bears,2013,espn,ncaafb,
2396,Miles Golden Bears,2014,espn,ncaafb,
2396,Miles Golden Bears,2015,espn,ncaafb,
2396,Miles Golden Bears,2016,espn,ncaafb,
2396,Miles Golden Bears,2017,espn,ncaafb,
2396,Miles College Golden Bears,2018,espn,ncaafb,
2396,Miles College Golden Bears,2019,espn,ncaafb,
2396,Miles College Golden Bears,2020,espn,ncaafb,
2396,Miles College Golden Bears,2021,espn,ncaafb,
2396,Miles College Golden Bears,2022,espn,ncaafb,
2396,Miles College Golden Bears,2023,espn,ncaafb,
2396,Miles College Golden Bears,2024,espn,ncaafb,
2396,Miles College Golden Bears,2025,espn,ncaafb,
2398,Millsaps Majors,2007,espn,ncaafb,
2398,Millsaps Majors,2008,espn,ncaafb,
2398,Millsaps Majors,2009,espn,ncaafb,
2398,Millsaps Majors,2010,espn,ncaafb,
2398,Millsaps Majors,2011,espn,ncaafb,
2398,Millsaps Majors,2012,espn,ncaafb,
2398,Millsaps Majors,2013,espn,ncaafb,
2398,Millsaps Majors,2014,espn,ncaafb,
2398,Millsaps Majors,2015,espn,ncaafb,
2398,Millsaps Majors,2016,espn,ncaafb,
2398,Millsaps Majors,2017,espn,ncaafb,
2398,Millsaps Majors,2018,espn,ncaafb,
2398,Millsaps Majors,2019,espn,ncaafb,
2398,Millsaps Majors,2020,espn,ncaafb,
2398,Millsaps Majors,2021,espn,ncaafb,
2398,Millsaps Majors,2022,espn,ncaafb,
2398,Millsaps Majors,2023,espn,ncaafb,
2398,Millsaps Majors,2024,espn,ncaafb,
2398,Millsaps Majors,2025,espn,ncaafb,
2399,Minnesota-Morris Cougars,2007,espn,ncaafb,
2399,Minnesota-Morris Cougars,2008,espn,ncaafb,
2399,Minnesota-Morris Cougars,2009,espn,ncaafb,
2399,Minnesota-Morris Cougars,2010,espn,ncaafb,
2399,Minnesota-Morris Cougars,2011,espn,ncaafb,
2399,Minnesota-Morris Cougars,2012,espn,ncaafb,
2399,Minnesota-Morris Cougars,2013,espn,ncaafb,
2399,Minnesota-Morris Cougars,2014,espn,ncaafb,
2399,Minnesota-Morris Cougars,2015,espn,ncaafb,
2399,Minnesota-Morris Cougars,2016,espn,ncaafb,
2399,Minnesota-Morris Cougars,2017,espn,ncaafb,
2399,Minnesota-Morris Cougars,2018,espn,ncaafb,
2399,Minnesota-Morris Cougars,2019,espn,ncaafb,
2399,Minnesota-Morris Cougars,2021,espn,ncaafb,
2399,Minnesota-Morris Cougars,2022,espn,ncaafb,
2399,Minnesota Morris Cougars,2023,espn,ncaafb,
2399,Minnesota Morris Cougars,2024,espn,ncaafb,
2399,Minnesota Morris Cougars,2025,espn,ncaafb,
2400,Mississippi Valley State Delta Devils,2001,espn,ncaafb,
2400,Mississippi Valley State Delta Devils,2002,espn,ncaafb,
2400,Mississippi Valley State Delta Devils,2003,espn,ncaafb,
2400,Mississippi Valley State Delta Devils,2004,espn,ncaafb,
2400,Mississippi Valley State Delta Devils,2005,espn,ncaafb,
2400,Mississippi Valley State Delta Devils,2006,espn,ncaafb,
2400,Mississippi Valley State Delta Devils,2007,espn,ncaafb,
2400,Mississippi Valley State Delta Devils,2008,espn,ncaafb,
2400,Mississippi Valley State Delta Devils,2009,espn,ncaafb,
2400,Mississippi Valley State Delta Devils,2010,espn,ncaafb,
2400,Mississippi Valley State Delta Devils,2011,espn,ncaafb,
2400,Mississippi Valley State Delta Devils,2012,espn,ncaafb,
2400,Mississippi Valley State Delta Devils,2013,espn,ncaafb,
2400,Mississippi Valley State Delta Devils,2014,espn,ncaafb,
2400,Mississippi Valley State Delta Devils,2015,espn,ncaafb,
2400,Mississippi Valley State Delta Devils,2016,espn,ncaafb,
2400,Mississippi Valley State Delta Devils,2017,espn,ncaafb,
2400,Mississippi Valley State Delta Devils,2018,espn,ncaafb,
2400,Mississippi Valley State Delta Devils,2019,espn,ncaafb,
2400,Mississippi Valley State Delta Devils,2020,espn,ncaafb,
2400,Mississippi Valley State Delta Devils,2021,espn,ncaafb,
2400,Mississippi Valley State Delta Devils,2022,espn,ncaafb,
2400,Mississippi Valley State Delta Devils,2023,espn,ncaafb,
2400,Mississippi Valley State Delta Devils,2024,espn,ncaafb,
2400,Mississippi Valley State Delta Devils,2025,espn,ncaafb,
2401,Mississippi College Choctaws,2007,espn,ncaafb,
2401,Mississippi College Choctaws,2008,espn,ncaafb,
2401,Mississippi College Choctaws,2009,espn,ncaafb,
2401,Mississippi College Choctaws,2010,espn,ncaafb,
2401,Mississippi College Choctaws,2011,espn,ncaafb,
2401,Mississippi College Choctaws,2012,espn,ncaafb,
2401,Mississippi College Choctaws,2013,espn,ncaafb,
2401,Mississippi College Choctaws,2014,espn,ncaafb,
2401,Mississippi College Choctaws,2015,espn,ncaafb,
2401,Mississippi College Choctaws,2016,espn,ncaafb,
2401,Mississippi College Choctaws,2017,espn,ncaafb,
2401,Mississippi College Choctaws,2018,espn,ncaafb,
2401,Mississippi College Choctaws,2019,espn,ncaafb,
2401,Mississippi College Choctaws,2021,espn,ncaafb,
2401,Mississippi College Choctaws,2022,espn,ncaafb,
2401,Mississippi College Choctaws,2023,espn,ncaafb,
2401,Mississippi College Choctaws,2024,espn,ncaafb,
2402,Missouri S&T Miners,2002,espn,ncaafb,
2402,Missouri S&T Miners,2003,espn,ncaafb,
2402,Missouri S&T Miners,2005,espn,ncaafb,
2402,Missouri S&T Miners,2006,espn,ncaafb,
2402,Missouri S&T Miners,2007,espn,ncaafb,
2402,Missouri S&T Miners,2008,espn,ncaafb,
2402,Missouri S&T Miners,2009,espn,ncaafb,
2402,Missouri S&T Miners,2010,espn,ncaafb,
2402,Missouri S&T Miners,2011,espn,ncaafb,
2402,Missouri S&T Miners,2012,espn,ncaafb,
2402,Missouri S&T Miners,2013,espn,ncaafb,
2402,Missouri S&T Miners,2014,espn,ncaafb,
2402,Missouri S&T Miners,2015,espn,ncaafb,
2402,Missouri S&T Miners,2016,espn,ncaafb,
2402,Missouri S&T Miners,2017,espn,ncaafb,
2402,Missouri S&T Miners,2018,espn,ncaafb,
2402,Missouri S&T Miners,2019,espn,ncaafb,
2402,Missouri S&T Miners,2021,espn,ncaafb,
2402,Missouri S&T Miners,2022,espn,ncaafb,
2402,Missouri S&T Miners,2023,espn,ncaafb,
2402,Missouri S&T Miners,2024,espn,ncaafb,
2402,Missouri S&T Miners,2025,espn,ncaafb,
2403,Missouri Southern State Lions,2007,espn,ncaafb,
2403,Missouri Southern State Lions,2008,espn,ncaafb,
2403,Missouri Southern State Lions,2009,espn,ncaafb,
2403,Missouri Southern State Lions,2010,espn,ncaafb,
2403,Missouri Southern State Lions,2011,espn,ncaafb,
2403,Missouri Southern State Lions,2012,espn,ncaafb,
2403,Missouri Southern State Lions,2013,espn,ncaafb,
2403,Missouri Southern State Lions,2014,espn,ncaafb,
2403,Missouri Southern State Lions,2015,espn,ncaafb,
2403,Missouri Southern State Lions,2016,espn,ncaafb,
2403,Missouri Southern State Lions,2017,espn,ncaafb,
2403,Missouri Southern State Lions,2018,espn,ncaafb,
2403,Missouri Southern State Lions,2019,espn,ncaafb,
2403,Missouri Southern State Lions,2021,espn,ncaafb,
2403,Missouri Southern State Lions,2022,espn,ncaafb,
2403,Missouri Southern State Lions,2023,espn,ncaafb,
2403,Missouri Southern State Lions,2024,espn,ncaafb,
2403,Missouri Southern State Lions,2025,espn,ncaafb,
2405,Monmouth Hawks,2001,espn,ncaafb,
2405,Monmouth Hawks,2002,espn,ncaafb,
2405,Monmouth Hawks,2003,espn,ncaafb,
2405,Monmouth Hawks,2004,espn,ncaafb,
2405,Monmouth Hawks,2005,espn,ncaafb,
2405,Monmouth Hawks,2006,espn,ncaafb,
2405,Monmouth Hawks,2007,espn,ncaafb,
2405,Monmouth Hawks,2008,espn,ncaafb,
2405,Monmouth Hawks,2009,espn,ncaafb,
2405,Monmouth Hawks,2010,espn,ncaafb,
2405,Monmouth Hawks,2011,espn,ncaafb,
2405,Monmouth Hawks,2012,espn,ncaafb,
2405,Monmouth Hawks,2013,espn,ncaafb,
2405,Monmouth Hawks,2014,espn,ncaafb,
2405,Monmouth Hawks,2015,espn,ncaafb,
2405,Monmouth Hawks,2016,espn,ncaafb,
2405,Monmouth Hawks,2017,espn,ncaafb,
2405,Monmouth Hawks,2018,espn,ncaafb,
2405,Monmouth Hawks,2019,espn,ncaafb,
2405,Monmouth Hawks,2021,espn,ncaafb,
2405,Monmouth Hawks,2022,espn,ncaafb,
2405,Monmouth Hawks,2023,espn,ncaafb,
2405,Monmouth Hawks,2024,espn,ncaafb,
2405,Monmouth Hawks,2025,espn,ncaafb,
2413,Morehead State Eagles,2001,espn,ncaafb,
2413,Morehead State Eagles,2002,espn,ncaafb,
2413,Morehead State Eagles,2003,espn,ncaafb,
2413,Morehead State Eagles,2004,espn,ncaafb,
2413,Morehead State Eagles,2005,espn,ncaafb,
2413,Morehead State Eagles,2006,espn,ncaafb,
2413,Morehead State Eagles,2007,espn,ncaafb,
2413,Morehead State Eagles,2008,espn,ncaafb,
2413,Morehead State Eagles,2009,espn,ncaafb,
2413,Morehead State Eagles,2010,espn,ncaafb,
2413,Morehead State Eagles,2011,espn,ncaafb,
2413,Morehead State Eagles,2012,espn,ncaafb,
2413,Morehead State Eagles,2013,espn,ncaafb,
2413,Morehead State Eagles,2014,espn,ncaafb,
2413,Morehead State Eagles,2015,espn,ncaafb,
2413,Morehead State Eagles,2016,espn,ncaafb,
2413,Morehead State Eagles,2017,espn,ncaafb,
2413,Morehead State Eagles,2018,espn,ncaafb,
2413,Morehead State Eagles,2019,espn,ncaafb,
2413,Morehead State Eagles,2021,espn,ncaafb,
2413,Morehead State Eagles,2022,espn,ncaafb,
2413,Morehead State Eagles,2023,espn,ncaafb,
2413,Morehead State Eagles,2024,espn,ncaafb,
2413,Morehead State Eagles,2025,espn,ncaafb,
2415,Morgan State Bears,2001,espn,ncaafb,
2415,Morgan State Bears,2002,espn,ncaafb,
2415,Morgan State Bears,2003,espn,ncaafb,
2415,Morgan State Bears,2004,espn,ncaafb,
2415,Morgan State Bears,2005,espn,ncaafb,
2415,Morgan State Bears,2006,espn,ncaafb,
2415,Morgan State Bears,2007,espn,ncaafb,
2415,Morgan State Bears,2008,espn,ncaafb,
2415,Morgan State Bears,2009,espn,ncaafb,
2415,Morgan State Bears,2010,espn,ncaafb,
2415,Morgan State Bears,2011,espn,ncaafb,
2415,Morgan State Bears,2012,espn,ncaafb,
2415,Morgan State Bears,2013,espn,ncaafb,
2415,Morgan State Bears,2014,espn,ncaafb,
2415,Morgan State Bears,2015,espn,ncaafb,
2415,Morgan State Bears,2016,espn,ncaafb,
2415,Morgan State Bears,2017,espn,ncaafb,
2415,Morgan State Bears,2018,espn,ncaafb,
2415,Morgan State Bears,2019,espn,ncaafb,
2415,Morgan State Bears,2020,espn,ncaafb,
2415,Morgan State Bears,2021,espn,ncaafb,
2415,Morgan State Bears,2022,espn,ncaafb,
2415,Morgan State Bears,2023,espn,ncaafb,
2415,Morgan State Bears,2024,espn,ncaafb,
2415,Morgan State Bears,2025,espn,ncaafb,
2416,Morningside Chiefs,2015,espn,ncaafb,
2416,Morningside Chiefs,2016,espn,ncaafb,
2416,Morningside Chiefs,2017,espn,ncaafb,
2416,Morningside Chiefs,2018,espn,ncaafb,
2417,Morris Brown Wolverines,2001,espn,ncaafb,
2417,Morris Brown Wolverines,2002,espn,ncaafb,
2419,Mount St. Joseph Lions,2007,espn,ncaafb,
2419,Mount St. Joseph Lions,2008,espn,ncaafb,
2419,Mount St. Joseph Lions,2009,espn,ncaafb,
2419,Mount St. Joseph Lions,2010,espn,ncaafb,
2419,Mount St. Joseph Lions,2011,espn,ncaafb,
2419,Mount St. Joseph Lions,2012,espn,ncaafb,
2419,Mount St. Joseph Lions,2013,espn,ncaafb,
2419,Mount St. Joseph Lions,2014,espn,ncaafb,
2419,Mount St. Joseph Lions,2015,espn,ncaafb,
2419,Mount St. Joseph Lions,2016,espn,ncaafb,
2419,Mount St. Joseph Lions,2017,espn,ncaafb,
2419,Mount St. Joseph Lions,2018,espn,ncaafb,
2419,Mount St. Joseph Lions,2019,espn,ncaafb,
2419,Mount St. Joseph Lions,2021,espn,ncaafb,
2419,Mount St. Joseph Lions,2022,espn,ncaafb,
2419,Mount St. Joseph Lions,2023,espn,ncaafb,
2419,Mount St. Joseph Lions,2024,espn,ncaafb,
2419,Mount St. Joseph Lions,2025,espn,ncaafb,
2422,Muhlenberg Mules,2007,espn,ncaafb,
2422,Muhlenberg Mules,2008,espn,ncaafb,
2422,Muhlenberg Mules,2009,espn,ncaafb,
2422,Muhlenberg Mules,2010,espn,ncaafb,
2422,Muhlenberg Mules,2011,espn,ncaafb,
2422,Muhlenberg Mules,2012,espn,ncaafb,
2422,Muhlenberg Mules,2013,espn,ncaafb,
2422,Muhlenberg Mules,2014,espn,ncaafb,
2422,Muhlenberg Mules,2015,espn,ncaafb,
2422,Muhlenberg Mules,2016,espn,ncaafb,
2422,Muhlenberg Mules,2017,espn,ncaafb,
2422,Muhlenberg Mules,2018,espn,ncaafb,
2422,Muhlenberg Mules,2019,espn,ncaafb,
2422,Muhlenberg Mules,2020,espn,ncaafb,
2422,Muhlenberg Mules,2021,espn,ncaafb,
2422,Muhlenberg Mules,2022,espn,ncaafb,
2422,Muhlenberg Mules,2023,espn,ncaafb,
2422,Muhlenberg Mules,2024,espn,ncaafb,
2422,Muhlenberg Mules,2025,espn,ncaafb,
2424,New Mexico Highlands Cowboys,2003,espn,ncaafb,
2424,New Mexico Highlands Cowboys,2006,espn,ncaafb,
2424,New Mexico Highlands Cowboys,2007,espn,ncaafb,
2424,New Mexico Highlands Cowboys,2008,espn,ncaafb,
2424,New Mexico Highlands Cowboys,2009,espn,ncaafb,
2424,New Mexico Highlands Cowboys,2010,espn,ncaafb,
2424,New Mexico Highlands Cowboys,2011,espn,ncaafb,
2424,New Mexico Highlands Cowboys,2012,espn,ncaafb,
2424,New Mexico Highlands Cowboys,2013,espn,ncaafb,
2424,New Mexico Highlands Cowboys,2014,espn,ncaafb,
2424,New Mexico Highlands Cowboys,2015,espn,ncaafb,
2424,New Mexico Highlands Cowboys,2016,espn,ncaafb,
2424,New Mexico Highlands Cowboys,2017,espn,ncaafb,
2424,New Mexico Highlands Cowboys,2018,espn,ncaafb,
2424,New Mexico Highlands Cowboys,2019,espn,ncaafb,
2424,New Mexico Highlands Cowboys,2021,espn,ncaafb,
2424,New Mexico Highlands Cowboys,2022,espn,ncaafb,
2424,New Mexico Highlands Cowboys,2023,espn,ncaafb,
2424,New Mexico Highlands Cowboys,2024,espn,ncaafb,
2424,New Mexico Highlands Cowboys,2025,espn,ncaafb,
2426,Navy Midshipmen,2001,espn,ncaafb,
2426,Navy Midshipmen,2002,espn,ncaafb,
2426,Navy Midshipmen,2003,espn,ncaafb,
2426,Navy Midshipmen,2004,espn,ncaafb,
2426,Navy Midshipmen,2005,espn,ncaafb,
2426,Navy Midshipmen,2006,espn,ncaafb,
2426,Navy Midshipmen,2007,espn,ncaafb,
2426,Navy Midshipmen,2008,espn,ncaafb,
2426,Navy Midshipmen,2009,espn,ncaafb,
2426,Navy Midshipmen,2010,espn,ncaafb,
2426,Navy Midshipmen,2011,espn,ncaafb,
2426,Navy Midshipmen,2012,espn,ncaafb,
2426,Navy Midshipmen,2013,espn,ncaafb,
2426,Navy Midshipmen,2014,espn,ncaafb,
2426,Navy Midshipmen,2015,espn,ncaafb,
2426,Navy Midshipmen,2016,espn,ncaafb,
2426,Navy Midshipmen,2017,espn,ncaafb,
2426,Navy Midshipmen,2018,espn,ncaafb,
2426,Navy Midshipmen,2019,espn,ncaafb,
2426,Navy Midshipmen,2020,espn,ncaafb,
2426,Navy Midshipmen,2021,espn,ncaafb,
2426,Navy Midshipmen,2022,espn,ncaafb,
2426,Navy Midshipmen,2023,espn,ncaafb,
2426,Navy Midshipmen,2024,espn,ncaafb,
2426,Navy Midshipmen,2025,espn,ncaafb,
2428,NC Central Eagles,2001,espn,ncaafb,
2428,North Carolina Central Eagles,2002,espn,ncaafb,
2428,North Carolina Central Eagles,2003,espn,ncaafb,
2428,North Carolina Central Eagles,2004,espn,ncaafb,
2428,North Carolina Central Eagles,2006,espn,ncaafb,
2428,North Carolina Central Eagles,2007,espn,ncaafb,
2428,North Carolina Central Eagles,2008,espn,ncaafb,
2428,North Carolina Central Eagles,2009,espn,ncaafb,
2428,North Carolina Central Eagles,2010,espn,ncaafb,
2428,North Carolina Central Eagles,2011,espn,ncaafb,
2428,North Carolina Central Eagles,2012,espn,ncaafb,
2428,North Carolina Central Eagles,2013,espn,ncaafb,
2428,North Carolina Central Eagles,2014,espn,ncaafb,
2428,North Carolina Central Eagles,2015,espn,ncaafb,
2428,North Carolina Central Eagles,2016,espn,ncaafb,
2428,North Carolina Central Eagles,2017,espn,ncaafb,
2428,North Carolina Central Eagles,2018,espn,ncaafb,
2428,North Carolina Central Eagles,2019,espn,ncaafb,
2428,North Carolina Central Eagles,2020,espn,ncaafb,
2428,North Carolina Central Eagles,2021,espn,ncaafb,
2428,North Carolina Central Eagles,2022,espn,ncaafb,
2428,North Carolina Central Eagles,2023,espn,ncaafb,
2428,North Carolina Central Eagles,2024,espn,ncaafb,
2428,North Carolina Central Eagles,2025,espn,ncaafb,
2429,Charlotte 49ers,2013,espn,ncaafb,
2429,Charlotte 49ers,2014,espn,ncaafb,
2429,Charlotte 49ers,2015,espn,ncaafb,
2429,Charlotte 49ers,2016,espn,ncaafb,
2429,Charlotte 49ers,2017,espn,ncaafb,
2429,Charlotte 49ers,2018,espn,ncaafb,
2429,Charlotte 49ers,2019,espn,ncaafb,
2429,Charlotte 49ers,2020,espn,ncaafb,
2429,Charlotte 49ers,2021,espn,ncaafb,
2429,Charlotte 49ers,2022,espn,ncaafb,
2429,Charlotte 49ers,2023,espn,ncaafb,
2429,Charlotte 49ers,2024,espn,ncaafb,
2429,Charlotte 49ers,2025,espn,ncaafb,
2433,Louisiana-Monroe Warhawks,2001,espn,ncaafb,
2433,Louisiana Monroe Warhawks,2002,espn,ncaafb,
2433,Louisiana Monroe Warhawks,2003,espn,ncaafb,
2433,Louisiana Monroe Warhawks,2004,espn,ncaafb,
2433,Louisiana Monroe Warhawks,2005,espn,ncaafb,
2433,Louisiana Monroe Warhawks,2006,espn,ncaafb,
2433,Louisiana Monroe Warhawks,2007,espn,ncaafb,
2433,Louisiana Monroe Warhawks,2008,espn,ncaafb,
2433,Louisiana Monroe Warhawks,2009,espn,ncaafb,
2433,Louisiana Monroe Warhawks,2010,espn,ncaafb,
2433,Louisiana Monroe Warhawks,2011,espn,ncaafb,
2433,Louisiana Monroe Warhawks,2012,espn,ncaafb,
2433,Louisiana Monroe Warhawks,2013,espn,ncaafb,
2433,Louisiana Monroe Warhawks,2014,espn,ncaafb,
2433,Louisiana Monroe Warhawks,2015,espn,ncaafb,
2433,Louisiana Monroe Warhawks,2016,espn,ncaafb,
2433,Louisiana Monroe Warhawks,2017,espn,ncaafb,
