espn_id,year,league,division,conference
2115,2002,ncaafb,FCS,Northeast Conference
2405,2002,ncaafb,FCS,Northeast Conference
2523,2002,ncaafb,FCS,Northeast Conference
2529,2002,ncaafb,FCS,Northeast Conference
2598,2002,ncaafb,FCS,Northeast Conference
2619,2002,ncaafb,FCS,Northeast Conference
2681,2002,ncaafb,FCS,Northeast Conference
55,2002,ncaafb,FCS,Ohio Valley Conference
93,2002,ncaafb,FCS,Ohio Valley Conference
2197,2002,ncaafb,FCS,Ohio Valley Conference
2198,2002,ncaafb,FCS,Ohio Valley Conference
2535,2002,ncaafb,FCS,Ohio Valley Conference
2546,2002,ncaafb,FCS,Ohio Valley Conference
2630,2002,ncaafb,FCS,Ohio Valley Conference
2634,2002,ncaafb,FCS,Ohio Valley Conference
2635,2002,ncaafb,FCS,Ohio Valley Conference
46,2002,ncaafb,FCS,Patriot League
107,2002,ncaafb,FCS,Patriot League
119,2002,ncaafb,FCS,Patriot League
322,2002,ncaafb,FCS,Patriot League
2083,2002,ncaafb,FCS,Patriot League
2142,2002,ncaafb,FCS,Patriot League
2230,2002,ncaafb,FCS,Patriot League
2329,2002,ncaafb,FCS,Patriot League
294,2002,ncaafb,FCS,Pioneer Football League
301,2002,ncaafb,FCS,Pioneer Football League
2046,2002,ncaafb,FCS,Pioneer Football League
2086,2002,ncaafb,FCS,Pioneer Football League
2166,2002,ncaafb,FCS,Pioneer Football League
2168,2002,ncaafb,FCS,Pioneer Football League
2181,2002,ncaafb,FCS,Pioneer Football League
2413,2002,ncaafb,FCS,Pioneer Football League
2674,2002,ncaafb,FCS,Pioneer Football League
231,2002,ncaafb,FCS,Southern Conference
236,2002,ncaafb,FCS,Southern Conference
290,2002,ncaafb,FCS,Southern Conference
2026,2002,ncaafb,FCS,Southern Conference
2193,2002,ncaafb,FCS,Southern Conference
2210,2002,ncaafb,FCS,Southern Conference
2643,2002,ncaafb,FCS,Southern Conference
2717,2002,ncaafb,FCS,Southern Conference
2747,2002,ncaafb,FCS,Southern Conference
326,2002,ncaafb,FCS,Southland Conference
2377,2002,ncaafb,FCS,Southland Conference
2447,2002,ncaafb,FCS,Southland Conference
2466,2002,ncaafb,FCS,Southland Conference
2534,2002,ncaafb,FCS,Southland Conference
2617,2002,ncaafb,FCS,Southland Conference
2010,2002,ncaafb,FCS,Southwestern Athletic Conference
2011,2002,ncaafb,FCS,Southwestern Athletic Conference
2016,2002,ncaafb,FCS,Southwestern Athletic Conference
2029,2002,ncaafb,FCS,Southwestern Athletic Conference
2296,2002,ncaafb,FCS,Southwestern Athletic Conference
2400,2002,ncaafb,FCS,Southwestern Athletic Conference
2504,2002,ncaafb,FCS,Southwestern Athletic Conference
2582,2002,ncaafb,FCS,Southwestern Athletic Conference
2640,2002,ncaafb,FCS,Southwestern Athletic Conference
2755,2002,ncaafb,FCS,Southwestern Athletic Conference
23,2002,ncaafb,FCS,Western Athletic Conference
62,2002,ncaafb,FCS,Western Athletic Conference
68,2002,ncaafb,FCS,Western Athletic Conference
202,2002,ncaafb,FCS,Western Athletic Conference
242,2002,ncaafb,FCS,Western Athletic Conference
278,2002,ncaafb,FCS,Western Athletic Conference
2348,2002,ncaafb,FCS,Western Athletic Conference
2440,2002,ncaafb,FCS,Western Athletic Conference
2567,2002,ncaafb,FCS,Western Athletic Conference
2638,2002,ncaafb,FCS,Western Athletic Conference
11,2002,ncaafb,Division II/III,
29,2002,ncaafb,Division II/III,
60,2002,ncaafb,Division II/III,
80,2002,ncaafb,Division II/III,
81,2002,ncaafb,Division II/III,
86,2002,ncaafb,Division II/III,
109,2002,ncaafb,Division II/III,
125,2002,ncaafb,Division II/III,
126,2002,ncaafb,Division II/III,
129,2002,ncaafb,Division II/III,
131,2002,ncaafb,Division II/III,
134,2002,ncaafb,Division II/III,
137,2002,ncaafb,Division II/III,
148,2002,ncaafb,Division II/III,
173,2002,ncaafb,Division II/III,
184,2002,ncaafb,Division II/III,
199,2002,ncaafb,Division II/III,
209,2002,ncaafb,Division II/III,
210,2002,ncaafb,Division II/III,
215,2002,ncaafb,Division II/III,
223,2002,ncaafb,Division II/III,
233,2002,ncaafb,Division II/III,
237,2002,ncaafb,Division II/III,
271,2002,ncaafb,Division II/III,
272,2002,ncaafb,Division II/III,
284,2002,ncaafb,Division II/III,
297,2002,ncaafb,Division II/III,
302,2002,ncaafb,Division II/III,
330,2002,ncaafb,Division II/III,
341,2002,ncaafb,Division II/III,
351,2002,ncaafb,Division II/III,
365,2002,ncaafb,Division II/III,
367,2002,ncaafb,Division II/III,
386,2002,ncaafb,Division II/III,
426,2002,ncaafb,Division II/III,
427,2002,ncaafb,Division II/III,
487,2002,ncaafb,Division II/III,
511,2002,ncaafb,Division II/III,
569,2002,ncaafb,Division II/III,
2000,2002,ncaafb,Division II/III,
2001,2002,ncaafb,Division II/III,
2013,2002,ncaafb,Division II/III,
2019,2002,ncaafb,Division II/III,
2022,2002,ncaafb,Division II/III,
2025,2002,ncaafb,Division II/III,
2028,2002,ncaafb,Division II/III,
2038,2002,ncaafb,Division II/III,
2042,2002,ncaafb,Division II/III,
2043,2002,ncaafb,Division II/III,
2044,2002,ncaafb,Division II/III,
2049,2002,ncaafb,Division II/III,
2060,2002,ncaafb,Division II/III,
2064,2002,ncaafb,Division II/III,
2071,2002,ncaafb,Division II/III,
2075,2002,ncaafb,Division II/III,
2080,2002,ncaafb,Division II/III,
2085,2002,ncaafb,Division II/III,
2089,2002,ncaafb,Division II/III,
2094,2002,ncaafb,Division II/III,
2098,2002,ncaafb,Division II/III,
2104,2002,ncaafb,Division II/III,
2105,2002,ncaafb,Division II/III,
2106,2002,ncaafb,Division II/III,
2107,2002,ncaafb,Division II/III,
2108,2002,ncaafb,Division II/III,
2110,2002,ncaafb,Division II/III,
2118,2002,ncaafb,Division II/III,
2120,2002,ncaafb,Division II/III,
2121,2002,ncaafb,Division II/III,
2122,2002,ncaafb,Division II/III,
2123,2002,ncaafb,Division II/III,
2128,2002,ncaafb,Division II/III,
2129,2002,ncaafb,Division II/III,
2134,2002,ncaafb,Division II/III,
2146,2002,ncaafb,Division II/III,
2148,2002,ncaafb,Division II/III,
2152,2002,ncaafb,Division II/III,
2161,2002,ncaafb,Division II/III,
2170,2002,ncaafb,Division II/III,
2177,2002,ncaafb,Division II/III,
2191,2002,ncaafb,Division II/III,
2201,2002,ncaafb,Division II/III,
2202,2002,ncaafb,Division II/III,
2205,2002,ncaafb,Division II/III,
2206,2002,ncaafb,Division II/III,
2213,2002,ncaafb,Division II/III,
2220,2002,ncaafb,Division II/III,
2232,2002,ncaafb,Division II/III,
2233,2002,ncaafb,Division II/III,
2234,2002,ncaafb,Division II/III,
2237,2002,ncaafb,Division II/III,
2245,2002,ncaafb,Division II/III,
2249,2002,ncaafb,Division II/III,
2256,2002,ncaafb,Division II/III,
2258,2002,ncaafb,Division II/III,
2264,2002,ncaafb,Division II/III,
2271,2002,ncaafb,Division II/III,
2273,2002,ncaafb,Division II/III,
2278,2002,ncaafb,Division II/III,
2283,2002,ncaafb,Division II/III,
2291,2002,ncaafb,Division II/III,
2292,2002,ncaafb,Division II/III,
2295,2002,ncaafb,Division II/III,
2304,2002,ncaafb,Division II/III,
2310,2002,ncaafb,Division II/III,
2315,2002,ncaafb,Division II/III,
2316,2002,ncaafb,Division II/III,
2318,2002,ncaafb,Division II/III,
2321,2002,ncaafb,Division II/III,
2323,2002,ncaafb,Division II/III,
2324,2002,ncaafb,Division II/III,
2331,2002,ncaafb,Division II/III,
2349,2002,ncaafb,Division II/III,
2364,2002,ncaafb,Division II/III,
2369,2002,ncaafb,Division II/III,
2373,2002,ncaafb,Division II/III,
2381,2002,ncaafb,Division II/III,
2383,2002,ncaafb,Division II/III,
2395,2002,ncaafb,Division II/III,
2396,2002,ncaafb,Division II/III,
2401,2002,ncaafb,Division II/III,
2402,2002,ncaafb,Division II/III,
2403,2002,ncaafb,Division II/III,
2416,2002,ncaafb,Division II/III,
2424,2002,ncaafb,Division II/III,
2428,2002,ncaafb,Division II/III,
2437,2002,ncaafb,Division II/III,
2441,2002,ncaafb,Division II/III,
2442,2002,ncaafb,Division II/III,
2444,2002,ncaafb,Division II/III,
2449,2002,ncaafb,Division II/III,
2453,2002,ncaafb,Division II/III,
2471,2002,ncaafb,Division II/III,
2487,2002,ncaafb,Division II/III,
2491,2002,ncaafb,Division II/III,
2506,2002,ncaafb,Division II/III,
2508,2002,ncaafb,Division II/III,
2516,2002,ncaafb,Division II/III,
2530,2002,ncaafb,Division II/III,
2532,2002,ncaafb,Division II/III,
2553,2002,ncaafb,Division II/III,
2564,2002,ncaafb,Division II/III,
2571,2002,ncaafb,Division II/III,
2583,2002,ncaafb,Division II/III,
2584,2002,ncaafb,Division II/III,
2586,2002,ncaafb,Division II/III,
2587,2002,ncaafb,Division II/III,
2591,2002,ncaafb,Division II/III,
2594,2002,ncaafb,Division II/III,
2601,2002,ncaafb,Division II/III,
2615,2002,ncaafb,Division II/III,
2627,2002,ncaafb,Division II/III,
2637,2002,ncaafb,Division II/III,
2644,2002,ncaafb,Division II/III,
2651,2002,ncaafb,Division II/III,
2654,2002,ncaafb,Division II/III,
2657,2002,ncaafb,Division II/III,
2658,2002,ncaafb,Division II/III,
2666,2002,ncaafb,Division II/III,
2667,2002,ncaafb,Division II/III,
2673,2002,ncaafb,Division II/III,
2676,2002,ncaafb,Division II/III,
2686,2002,ncaafb,Division II/III,
2687,2002,ncaafb,Division II/III,
2688,2002,ncaafb,Division II/III,
2691,2002,ncaafb,Division II/III,
2695,2002,ncaafb,Division II/III,
2698,2002,ncaafb,Division II/III,
2699,2002,ncaafb,Division II/III,
2700,2002,ncaafb,Division II/III,
2701,2002,ncaafb,Division II/III,
2702,2002,ncaafb,Division II/III,
2703,2002,ncaafb,Division II/III,
2704,2002,ncaafb,Division II/III,
2706,2002,ncaafb,Division II/III,
2707,2002,ncaafb,Division II/III,
2714,2002,ncaafb,Division II/III,
2725,2002,ncaafb,Division II/III,
2736,2002,ncaafb,Division II/III,
2738,2002,ncaafb,Division II/III,
2740,2002,ncaafb,Division II/III,
2741,2002,ncaafb,Division II/III,
2743,2002,ncaafb,Division II/III,
2745,2002,ncaafb,Division II/III,
2746,2002,ncaafb,Division II/III,
2758,2002,ncaafb,Division II/III,
2790,2002,ncaafb,Division II/III,
2800,2002,ncaafb,Division II/III,
2803,2002,ncaafb,Division II/III,
2804,2002,ncaafb,Division II/III,
2805,2002,ncaafb,Division II/III,
2812,2002,ncaafb,Division II/III,
2815,2002,ncaafb,Division II/III,
2816,2002,ncaafb,Division II/III,
2817,2002,ncaafb,Division II/III,
2818,2002,ncaafb,Division II/III,
2820,2002,ncaafb,Division II/III,
2822,2002,ncaafb,Division II/III,
2823,2002,ncaafb,Division II/III,
2824,2002,ncaafb,Division II/III,
2825,2002,ncaafb,Division II/III,
2826,2002,ncaafb,Division II/III,
2827,2002,ncaafb,Division II/III,
2828,2002,ncaafb,Division II/III,
2829,2002,ncaafb,Division II/III,
2830,2002,ncaafb,Division II/III,
2831,2002,ncaafb,Division II/III,
2832,2002,ncaafb,Division II/III,
2837,2002,ncaafb,Division II/III,
2838,2002,ncaafb,Division II/III,
2839,2002,ncaafb,Division II/III,
2841,2002,ncaafb,Division II/III,
2842,2002,ncaafb,Division II/III,
2843,2002,ncaafb,Division II/III,
2845,2002,ncaafb,Division II/III,
2846,2002,ncaafb,Division II/III,
2847,2002,ncaafb,Division II/III,
2848,2002,ncaafb,Division II/III,
2849,2002,ncaafb,Division II/III,
2850,2002,ncaafb,Division II/III,
2851,2002,ncaafb,Division II/III,
2858,2002,ncaafb,Division II/III,
2888,2002,ncaafb,Division II/III,
2907,2002,ncaafb,Division II/III,
2912,2002,ncaafb,Division II/III,
2927,2002,ncaafb,Division II/III,
2940,2002,ncaafb,Division II/III,
2948,2002,ncaafb,Division II/III,
2965,2002,ncaafb,Division II/III,
2986,2002,ncaafb,Division II/III,
3080,2002,ncaafb,Division II/III,
52,2003,ncaafb,FBS,Atlantic Coast Conference
59,2003,ncaafb,FBS,Atlantic Coast Conference
120,2003,ncaafb,FBS,Atlantic Coast Conference
150,2003,ncaafb,FBS,Atlantic Coast Conference
152,2003,ncaafb,FBS,Atlantic Coast Conference
153,2003,ncaafb,FBS,Atlantic Coast Conference
154,2003,ncaafb,FBS,Atlantic Coast Conference
228,2003,ncaafb,FBS,Atlantic Coast Conference
258,2003,ncaafb,FBS,Atlantic Coast Conference
38,2003,ncaafb,FBS,Big 12 Conference
66,2003,ncaafb,FBS,Big 12 Conference
142,2003,ncaafb,FBS,Big 12 Conference
158,2003,ncaafb,FBS,Big 12 Conference
197,2003,ncaafb,FBS,Big 12 Conference
201,2003,ncaafb,FBS,Big 12 Conference
239,2003,ncaafb,FBS,Big 12 Conference
245,2003,ncaafb,FBS,Big 12 Conference
251,2003,ncaafb,FBS,Big 12 Conference
2305,2003,ncaafb,FBS,Big 12 Conference
2306,2003,ncaafb,FBS,Big 12 Conference
2641,2003,ncaafb,FBS,Big 12 Conference
103,2003,ncaafb,FBS,Big East Conference
164,2003,ncaafb,FBS,Big East Conference
183,2003,ncaafb,FBS,Big East Conference
218,2003,ncaafb,FBS,Big East Conference
221,2003,ncaafb,FBS,Big East Conference
259,2003,ncaafb,FBS,Big East Conference
277,2003,ncaafb,FBS,Big East Conference
2390,2003,ncaafb,FBS,Big East Conference
77,2003,ncaafb,FBS,Big Ten Conference
84,2003,ncaafb,FBS,Big Ten Conference
127,2003,ncaafb,FBS,Big Ten Conference
130,2003,ncaafb,FBS,Big Ten Conference
135,2003,ncaafb,FBS,Big Ten Conference
194,2003,ncaafb,FBS,Big Ten Conference
213,2003,ncaafb,FBS,Big Ten Conference
275,2003,ncaafb,FBS,Big Ten Conference
356,2003,ncaafb,FBS,Big Ten Conference
2294,2003,ncaafb,FBS,Big Ten Conference
2509,2003,ncaafb,FBS,Big Ten Conference
5,2003,ncaafb,FBS,Conference USA
58,2003,ncaafb,FBS,Conference USA
97,2003,ncaafb,FBS,Conference USA
151,2003,ncaafb,FBS,Conference USA
235,2003,ncaafb,FBS,Conference USA
248,2003,ncaafb,FBS,Conference USA
349,2003,ncaafb,FBS,Conference USA
2132,2003,ncaafb,FBS,Conference USA
2572,2003,ncaafb,FBS,Conference USA
2628,2003,ncaafb,FBS,Conference USA
2655,2003,ncaafb,FBS,Conference USA
41,2003,ncaafb,FBS,FBS Independents
87,2003,ncaafb,FBS,FBS Independents
2426,2003,ncaafb,FBS,FBS Independents
2653,2003,ncaafb,FBS,FBS Independents
189,2003,ncaafb,FBS,Mid-American Conference
193,2003,ncaafb,FBS,Mid-American Conference
195,2003,ncaafb,FBS,Mid-American Conference
276,2003,ncaafb,FBS,Mid-American Conference
2006,2003,ncaafb,FBS,Mid-American Conference
2050,2003,ncaafb,FBS,Mid-American Conference
2084,2003,ncaafb,FBS,Mid-American Conference
2116,2003,ncaafb,FBS,Mid-American Conference
2117,2003,ncaafb,FBS,Mid-American Conference
2199,2003,ncaafb,FBS,Mid-American Conference
2309,2003,ncaafb,FBS,Mid-American Conference
2459,2003,ncaafb,FBS,Mid-American Conference
2649,2003,ncaafb,FBS,Mid-American Conference
2711,2003,ncaafb,FBS,Mid-American Conference
21,2003,ncaafb,FBS,Mountain West Conference
36,2003,ncaafb,FBS,Mountain West Conference
167,2003,ncaafb,FBS,Mountain West Conference
252,2003,ncaafb,FBS,Mountain West Conference
254,2003,ncaafb,FBS,Mountain West Conference
2005,2003,ncaafb,FBS,Mountain West Conference
2439,2003,ncaafb,FBS,Mountain West Conference
2751,2003,ncaafb,FBS,Mountain West Conference
9,2003,ncaafb,FBS,Pac-12 Conference
12,2003,ncaafb,FBS,Pac-12 Conference
24,2003,ncaafb,FBS,Pac-12 Conference
25,2003,ncaafb,FBS,Pac-12 Conference
26,2003,ncaafb,FBS,Pac-12 Conference
30,2003,ncaafb,FBS,Pac-12 Conference
204,2003,ncaafb,FBS,Pac-12 Conference
264,2003,ncaafb,FBS,Pac-12 Conference
265,2003,ncaafb,FBS,Pac-12 Conference
2483,2003,ncaafb,FBS,Pac-12 Conference
2,2003,ncaafb,FBS,Southeastern Conference
8,2003,ncaafb,FBS,Southeastern Conference
57,2003,ncaafb,FBS,Southeastern Conference
61,2003,ncaafb,FBS,Southeastern Conference
96,2003,ncaafb,FBS,Southeastern Conference
99,2003,ncaafb,FBS,Southeastern Conference
145,2003,ncaafb,FBS,Southeastern Conference
238,2003,ncaafb,FBS,Southeastern Conference
333,2003,ncaafb,FBS,Southeastern Conference
344,2003,ncaafb,FBS,Southeastern Conference
2579,2003,ncaafb,FBS,Southeastern Conference
2633,2003,ncaafb,FBS,Southeastern Conference
70,2003,ncaafb,FBS,Sun Belt Conference
166,2003,ncaafb,FBS,Sun Belt Conference
249,2003,ncaafb,FBS,Sun Belt Conference
309,2003,ncaafb,FBS,Sun Belt Conference
328,2003,ncaafb,FBS,Sun Belt Conference
2032,2003,ncaafb,FBS,Sun Belt Conference
2393,2003,ncaafb,FBS,Sun Belt Conference
2433,2003,ncaafb,FBS,Sun Belt Conference
48,2003,ncaafb,FCS,Atlantic 10 Conference
111,2003,ncaafb,FCS,Atlantic 10 Conference
113,2003,ncaafb,FCS,Atlantic 10 Conference
160,2003,ncaafb,FCS,Atlantic 10 Conference
222,2003,ncaafb,FCS,Atlantic 10 Conference
227,2003,ncaafb,FCS,Atlantic 10 Conference
256,2003,ncaafb,FCS,Atlantic 10 Conference
257,2003,ncaafb,FCS,Atlantic 10 Conference
311,2003,ncaafb,FCS,Atlantic 10 Conference
2275,2003,ncaafb,FCS,Atlantic 10 Conference
2729,2003,ncaafb,FCS,Atlantic 10 Conference
16,2003,ncaafb,FCS,Big Sky Conference
147,2003,ncaafb,FCS,Big Sky Conference
149,2003,ncaafb,FCS,Big Sky Conference
304,2003,ncaafb,FCS,Big Sky Conference
331,2003,ncaafb,FCS,Big Sky Conference
2463,2003,ncaafb,FCS,Big Sky Conference
2464,2003,ncaafb,FCS,Big Sky Conference
2502,2003,ncaafb,FCS,Big Sky Conference
2692,2003,ncaafb,FCS,Big Sky Conference
324,2003,ncaafb,FCS,Big South Conference
2127,2003,ncaafb,FCS,Big South Conference
2241,2003,ncaafb,FCS,Big South Conference
2335,2003,ncaafb,FCS,Big South Conference
2678,2003,ncaafb,FCS,Big South Conference
13,2003,ncaafb,FCS,FCS Independents
253,2003,ncaafb,FCS,FCS Independents
2226,2003,ncaafb,FCS,FCS Independents
2229,2003,ncaafb,FCS,FCS Independents
2417,2003,ncaafb,FCS,FCS Independents
2458,2003,ncaafb,FCS,FCS Independents
2542,2003,ncaafb,FCS,FCS Independents
2545,2003,ncaafb,FCS,FCS Independents
2608,2003,ncaafb,FCS,FCS Independents
43,2003,ncaafb,FCS,Ivy League
108,2003,ncaafb,FCS,Ivy League
159,2003,ncaafb,FCS,Ivy League
163,2003,ncaafb,FCS,Ivy League
171,2003,ncaafb,FCS,Ivy League
172,2003,ncaafb,FCS,Ivy League
219,2003,ncaafb,FCS,Ivy League
225,2003,ncaafb,FCS,Ivy League
314,2003,ncaafb,FCS,Metro Atlantic Athletic Conference
2099,2003,ncaafb,FCS,Metro Atlantic Athletic Conference
2184,2003,ncaafb,FCS,Metro Atlantic Athletic Conference
2217,2003,ncaafb,FCS,Metro Atlantic Athletic Conference
2325,2003,ncaafb,FCS,Metro Atlantic Athletic Conference
2368,2003,ncaafb,FCS,Metro Atlantic Athletic Conference
2561,2003,ncaafb,FCS,Metro Atlantic Athletic Conference
2612,2003,ncaafb,FCS,Metro Atlantic Athletic Conference
47,2003,ncaafb,FCS,Mid-Eastern Athletic Conference
50,2003,ncaafb,FCS,Mid-Eastern Athletic Conference
2065,2003,ncaafb,FCS,Mid-Eastern Athletic Conference
2169,2003,ncaafb,FCS,Mid-Eastern Athletic Conference
2261,2003,ncaafb,FCS,Mid-Eastern Athletic Conference
2415,2003,ncaafb,FCS,Mid-Eastern Athletic Conference
2448,2003,ncaafb,FCS,Mid-Eastern Athletic Conference
2450,2003,ncaafb,FCS,Mid-Eastern Athletic Conference
2569,2003,ncaafb,FCS,Mid-Eastern Athletic Conference
79,2003,ncaafb,FCS,Missouri Valley Football Conference
98,2003,ncaafb,FCS,Missouri Valley Football Conference
282,2003,ncaafb,FCS,Missouri Valley Football Conference
2287,2003,ncaafb,FCS,Missouri Valley Football Conference
2460,2003,ncaafb,FCS,Missouri Valley Football Conference
2623,2003,ncaafb,FCS,Missouri Valley Football Conference
2710,2003,ncaafb,FCS,Missouri Valley Football Conference
2754,2003,ncaafb,FCS,Missouri Valley Football Conference
399,2003,ncaafb,FCS,Northeast Conference
2115,2003,ncaafb,FCS,Northeast Conference
2405,2003,ncaafb,FCS,Northeast Conference
2523,2003,ncaafb,FCS,Northeast Conference
2529,2003,ncaafb,FCS,Northeast Conference
2598,2003,ncaafb,FCS,Northeast Conference
2599,2003,ncaafb,FCS,Northeast Conference
2619,2003,ncaafb,FCS,Northeast Conference
2681,2003,ncaafb,FCS,Northeast Conference
55,2003,ncaafb,FCS,Ohio Valley Conference
93,2003,ncaafb,FCS,Ohio Valley Conference
2197,2003,ncaafb,FCS,Ohio Valley Conference
2198,2003,ncaafb,FCS,Ohio Valley Conference
2535,2003,ncaafb,FCS,Ohio Valley Conference
2546,2003,ncaafb,FCS,Ohio Valley Conference
2630,2003,ncaafb,FCS,Ohio Valley Conference
2634,2003,ncaafb,FCS,Ohio Valley Conference
2635,2003,ncaafb,FCS,Ohio Valley Conference
46,2003,ncaafb,FCS,Patriot League
107,2003,ncaafb,FCS,Patriot League
119,2003,ncaafb,FCS,Patriot League
322,2003,ncaafb,FCS,Patriot League
2083,2003,ncaafb,FCS,Patriot League
2142,2003,ncaafb,FCS,Patriot League
2230,2003,ncaafb,FCS,Patriot League
2329,2003,ncaafb,FCS,Patriot League
294,2003,ncaafb,FCS,Pioneer Football League
301,2003,ncaafb,FCS,Pioneer Football League
2046,2003,ncaafb,FCS,Pioneer Football League
2086,2003,ncaafb,FCS,Pioneer Football League
2166,2003,ncaafb,FCS,Pioneer Football League
2168,2003,ncaafb,FCS,Pioneer Football League
2181,2003,ncaafb,FCS,Pioneer Football League
2413,2003,ncaafb,FCS,Pioneer Football League
2674,2003,ncaafb,FCS,Pioneer Football League
231,2003,ncaafb,FCS,Southern Conference
236,2003,ncaafb,FCS,Southern Conference
290,2003,ncaafb,FCS,Southern Conference
2026,2003,ncaafb,FCS,Southern Conference
2193,2003,ncaafb,FCS,Southern Conference
2210,2003,ncaafb,FCS,Southern Conference
2643,2003,ncaafb,FCS,Southern Conference
2717,2003,ncaafb,FCS,Southern Conference
2747,2003,ncaafb,FCS,Southern Conference
326,2003,ncaafb,FCS,Southland Conference
2377,2003,ncaafb,FCS,Southland Conference
2447,2003,ncaafb,FCS,Southland Conference
2466,2003,ncaafb,FCS,Southland Conference
2534,2003,ncaafb,FCS,Southland Conference
2617,2003,ncaafb,FCS,Southland Conference
2010,2003,ncaafb,FCS,Southwestern Athletic Conference
2011,2003,ncaafb,FCS,Southwestern Athletic Conference
2016,2003,ncaafb,FCS,Southwestern Athletic Conference
2029,2003,ncaafb,FCS,Southwestern Athletic Conference
2296,2003,ncaafb,FCS,Southwestern Athletic Conference
2400,2003,ncaafb,FCS,Southwestern Athletic Conference
2504,2003,ncaafb,FCS,Southwestern Athletic Conference
2582,2003,ncaafb,FCS,Southwestern Athletic Conference
2640,2003,ncaafb,FCS,Southwestern Athletic Conference
2755,2003,ncaafb,FCS,Southwestern Athletic Conference
23,2003,ncaafb,FCS,Western Athletic Conference
62,2003,ncaafb,FCS,Western Athletic Conference
